actual_size,agent_count,agents,arm_aliases,arm_id,candidate_id,censored,complete,conflict_auc_seconds,conflict_reduction,conflict_trajectory,continuation_iterations,feasible,final_conflicts,final_fingerprint,final_repair_fingerprint,followup_reason,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,layout_mode,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,normalized_conflict_auc_seconds,observed_total_seconds,pp_replan_seconds,repair_iterations,rollout_wall_seconds,schema,shared_initial_selection_seconds,source_stratum,split,state_id,stop_reason,template_key,trial_index
8,400,"7,44,46,137,216,260,278,315",oracle_s3_quality_time,oracle_s3_quality_time,neighborhood-001ef368e915bd82,False,True,72.00096495000298,84,"84,84,75,66,60,55,48,41,36,35,35,35,30,30,27,27,27,24,23,23,23,21,21,21,20,20,20,20,20,19,19,19,15,9,9,8,8,7,6,6,3,2,1,1,1,1,1,1,1,1,0",49,True,0,c1b1c99d33750b047c0e382c2d61c970ef8d469bf16039a78422db46b4dd5299,079ee7d43f9f2a33e7ff43ad3da8d3d7b7eecaf4382b71322025fbf5037d97d3,new_seed,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,1108676,1342233,445464,325,policy_train_compartmentalized_double_horizontal_0002,0.8571543446428926,4.387713431999998,2.245596386,50,4.340735401000018,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,feasible,collision:size8:rep0,2
8,400,"7,44,46,137,216,260,278,315",oracle_s3_quality_time,oracle_s3_quality_time,neighborhood-001ef368e915bd82,False,True,78.2722191439999,84,"84,83,83,82,82,72,72,72,70,70,57,54,52,44,42,40,39,39,38,33,33,32,32,23,23,23,22,22,19,18,16,16,16,16,16,16,16,16,13,13,11,11,11,10,8,5,4,3,2,2,2,1,1,0",52,True,0,b078af880eeec6ae81fdfc4678694085ed02b7236c7574e9f6f22d0960210fd7,01dffb635dd440e610d6d5c12703aaaeb69cefdc832f23736b3f90cb2e4f332c,new_seed,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,791252,1085050,293923,369,policy_train_compartmentalized_double_horizontal_0002,0.9318121326666655,3.756439089999958,1.5720429540000003,53,3.7094610589999775,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,feasible,collision:size8:rep0,3
16,400,"30,49,51,53,124,129,155,164,231,259,266,304,322,335,336,344","v2_full,model_s3",v2_full,neighborhood-28e93a589b407296,False,True,27.72195287500014,84,"84,50,47,38,34,34,31,31,23,21,15,12,12,10,7,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0",45,True,0,e24a53ff9575345684106296cafc099bd534c1e8361856afe0b014db94d56b3c,63f70077c62f2c8841fd7cfd67c45e3d467e2d46f4efa5fbdec44b28522c1b5b,extend_censored,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,793132,1086684,293380,303,policy_train_compartmentalized_double_horizontal_0002,0.33002324851190645,3.3422935169999732,1.5802962529999998,46,3.2953154859999927,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,feasible,,0
16,400,"30,49,51,53,124,129,155,164,231,259,266,304,322,335,336,344","v2_full,model_s3",v2_full,neighborhood-28e93a589b407296,False,True,30.01226827100058,84,"84,47,44,44,44,40,33,29,29,23,23,23,23,19,19,17,13,10,10,9,6,3,3,3,1,0",24,True,0,9a09da70daee0d0ddce8cf60a0060e322af9d9167cc4607468150c01ac28e7a0,dfdeb3b5a862af854521d483529f88613d54b2468dea276ca847a070993cc6b8,,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,477011,655057,170247,170,policy_train_compartmentalized_double_horizontal_0002,0.35728890798810214,1.720388679999985,0.8080640899999999,25,1.6734106490000045,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,feasible,,1
16,400,"30,49,51,53,124,129,155,164,231,259,266,304,322,335,336,344","v2_full,model_s3",v2_full,neighborhood-28e93a589b407296,False,True,45.484118885995144,84,"84,56,52,51,48,40,36,35,32,24,22,18,17,14,10,8,8,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,0",36,True,0,190c61a2d9f4a61f0423f0b02cbcbd263da19a69cac4749f0a91088ac37643b4,4cb7bbe4d7935d9b61a9fa5744f17b3084c3d15921a3bfe42fedad41d51a5900,new_seed,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,912161,1202838,297686,278,policy_train_compartmentalized_double_horizontal_0002,0.5414776057856565,3.5028854569999908,1.9882826979999997,37,3.45590742600001,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,feasible,,2
16,400,"30,49,51,53,124,129,155,164,231,259,266,304,322,335,336,344","v2_full,model_s3",v2_full,neighborhood-28e93a589b407296,True,True,77.29641378099933,80,"84,50,50,50,46,46,44,44,43,43,43,40,40,39,36,35,25,25,25,24,24,24,24,23,20,20,20,20,20,20,20,20,17,17,17,16,13,12,12,12,11,11,10,9,9,9,9,9,9,8,8,8,8,7,6,6,6,5,5,4,4",59,False,4,30fbf34a8eb472bb9ddddba34465c38649f6099a94ac75b6ea5e71a06beb4fb9,b8f20a016d3aee98b714eba4a24c6ebb06739421677c23c93ff09544b51ee530,new_seed,84,1d0e476328050261043806ff6831770899cb285eda2e62f4cca62c18a092d99c,29640af2d66e84a1266849852f0ac063337a0c5f2d827fc072c1f13142de79d9,compartmentalized,1448966,1811833,510744,430,policy_train_compartmentalized_double_horizontal_0002,0.9201954021547539,6.009526237999978,3.3612295219999995,60,5.9625482069999975,lns2.v3_value_label_pilot.v1,0.04697803099998055,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,environment_terminal,,3
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,False,True,21.08305858100124,63,"63,48,45,43,36,26,24,23,20,16,16,16,14,13,10,10,10,9,9,5,5,4,3,2,1,0",24,True,0,cc24a7e98306fd662862cfe61a4e5989b5091110b9070a69f9949f0709abedc5,6e3358bbc57bcc70dc17a71a0cce0f3c9e7cc4a0f4a123bbdf7d3cf214725345,,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,616577,716295,286462,197,policy_train_compartmentalized_double_horizontal_0002,0.3346517235079562,1.9793544210000675,1.008023539,25,1.874931609000015,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,random:size16:rep0,0
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,False,True,28.55958265000214,63,"63,48,46,45,45,37,37,34,32,29,27,26,23,19,19,17,15,15,15,12,12,12,12,11,11,11,8,8,8,7,7,7,7,7,7,6,4,4,3,3,2,1,1,0",42,True,0,f2b95b28d7275f399809dad4455d9c93801227f7904094c7f2fc5c3b8c3a13a4,779a10b3fb60045640c46009b646e8c5b8ddcf3bf8283941f509750dbdc3ee07,extend_censored,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,593282,862372,192356,266,policy_train_compartmentalized_double_horizontal_0002,0.4533267087301927,2.7090313690000585,1.103257611,43,2.604608557000006,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,random:size16:rep0,1
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,False,True,22.820723569002382,63,"63,48,44,41,41,40,40,40,35,33,31,19,16,16,12,11,7,6,5,5,3,2,2,2,0",23,True,0,96c0cd513959882700a8c8602b810bd7e6dd1b1a94a502506803775adc4be72c,0f646ef5c6db247f5ad9bbb2397bf8ae8b6234c82cd00aea55e9149a530a7810,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,369548,484606,157610,168,policy_train_compartmentalized_double_horizontal_0002,0.36223370744448224,1.748332438000034,0.6829056969999999,24,1.6439096259999815,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,random:size16:rep0,2
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,False,True,25.473317395996617,63,"63,48,45,45,44,43,40,39,30,30,24,16,14,14,11,11,6,5,4,3,2,1,0",21,True,0,ebf424f910204a38283f98afa90b103c0b83e8a46b97aef30a00cc164504fee2,4e9bda57bd92f71bed655c0f21dea2cfdbe57fdda0483180c1ded04c4dd8c7f0,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,425843,531097,196820,176,policy_train_compartmentalized_double_horizontal_0002,0.40433837136502565,1.7669951720000654,0.781646961,22,1.6625723600000128,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,random:size16:rep0,3
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,False,True,22.62769883900296,63,"63,59,57,56,53,47,44,33,31,25,25,25,24,22,19,19,17,12,12,12,12,12,12,10,10,7,6,4,4,3,2,2,0",31,True,0,8fb23affe05c82ff9e29d3c5624211c6590524d74db7c17132286504460ebb9c,0db38d051c190acf68fe138f1ce9a8da74bb5c2cbdff1bc401fc9ea313bbf023,extend_censored,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,579397,740914,248891,222,policy_train_compartmentalized_double_horizontal_0002,0.3591698228413168,2.2572282390000566,1.019132008,32,2.152805427000004,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,collision:size8:rep1,0
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,False,True,51.29901705800248,63,"63,55,46,46,46,39,39,39,33,31,31,31,30,30,28,28,28,28,28,26,26,26,24,17,16,16,16,16,16,16,16,16,15,14,14,14,14,14,13,13,10,9,9,9,9,9,8,6,4,4,3,2,2,2,1,0",54,True,0,5f3bd127adfa12e2e5c7cd1d4aaa3f4e41034f8e0c31303e5f3f9cd5590f3c96,f5b8cba007db854b680a29630ae63414f5e68e2bcbbfe886d5055e60b8387fad,extend_censored,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,1024468,1283186,399410,344,policy_train_compartmentalized_double_horizontal_0002,0.8142701120317853,3.9123376840000503,1.8654659020000002,55,3.807914871999998,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,collision:size8:rep1,1
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,False,True,37.796237741998425,63,"63,54,54,51,51,51,48,46,42,40,37,31,29,20,16,15,15,14,13,11,10,10,9,9,8,7,7,7,7,7,5,5,5,5,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0",57,True,0,416cd6197e11dc8c625a59476be912ec511daf27da251cce68cf49725c3abf27,f93c19be6c7196627ac9e4f2169a2788a21d99b5757c63e78204f2f9ff4e31a7,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,765996,1053257,276679,323,policy_train_compartmentalized_double_horizontal_0002,0.5999402816190226,4.11757489200005,1.6471558720000001,58,4.013152079999998,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,collision:size8:rep1,2
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,False,True,35.10666110200009,63,"63,54,50,50,43,42,39,36,33,33,32,30,30,30,30,29,27,27,19,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,0",58,True,0,41892483761e732e9247cb8f5791382aba72092bcfa057fae011e9edf40844ac,688d306d74a0ca7bb48283434fe67a47dc64025cad826ebd8643974fea7a4090,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,1029975,1392464,357336,359,policy_train_compartmentalized_double_horizontal_0002,0.5572485889206363,4.471004163000032,2.0566604059999998,59,4.366581350999979,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,collision:size8:rep1,3
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,False,True,23.495173248998498,63,"63,50,49,49,49,49,49,45,45,32,22,20,17,12,8,7,5,4,1,0",18,True,0,7509199551a29116868b3be3a27e98ead9f0fe30bb93931379b7fcc523f03c8a,0531bd43ef6b107481510bc73f009271f493771cc5e7c63029954f1c7fa339bc,,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,321928,394874,146587,151,policy_train_compartmentalized_double_horizontal_0002,0.37293925792061106,1.323876603000059,0.547536226,19,1.2194537910000065,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,,0
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,False,True,23.402370170000978,63,"63,42,40,36,26,23,23,20,20,18,16,15,15,13,13,13,12,12,8,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,1,0",43,True,0,10c52f5109e4c967cde8de1c66d1972280c2d29b9c57edc1894023132a71c9fb,dc2fa9d3ed1adad45ea388d697d2347e49834a5848c3d62193f4e251a23c82cd,extend_censored,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,687163,952611,216756,283,policy_train_compartmentalized_double_horizontal_0002,0.3714661931746187,2.981562866000047,1.328659935,44,2.8771400539999945,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,,1
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,False,True,40.34669746700558,63,"63,53,53,53,53,53,50,49,48,42,40,36,32,31,29,28,25,23,21,21,20,20,13,13,12,12,12,12,12,10,7,7,7,5,3,2,1,1,0",37,True,0,42e7cb27714da81f4d1b04bf3ed99303e86def2c6a6c3640fad224aa4c197542,83657f6859140c31f94f3cea3482a63b10dac2aff304c5c8d70c32617e86cd85,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,590932,902294,172210,292,policy_train_compartmentalized_double_horizontal_0002,0.640423769317549,2.955637958000068,1.31131173,38,2.8512151460000155,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,,2
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,False,True,26.440810204998456,63,"63,40,40,40,35,33,33,32,29,22,20,15,15,15,15,15,14,14,14,14,14,14,14,13,11,9,9,9,9,9,8,8,7,7,5,4,4,4,4,4,4,4,3,3,2,1,1,1,0",47,True,0,d847bc4df01adb1ffefa51219319d97efd09af53bee1faa0e924ba7d87f8d9b0,b7dbbdb7bb87bcc38cd643a09ac0cbe3645b4c23550f8e7fec836cd4887f5ab2,new_seed,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,869266,1036180,360628,307,policy_train_compartmentalized_double_horizontal_0002,0.4196954000793406,3.5763639240000202,1.6102618309999999,48,3.4719411119999677,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,,3
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.009839571000014757,1,"1,0",0,True,0,7d79e8e680b3ff421e58795687d2942619a988e054bd04bda639415de2055d16,cec869605cb888cfcb80bb57880d5566d513b64a624491cf14b0607201e4aab1,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1138,4890,2,4,policy_train_dead_end_aisles_0002,0.009839571000014757,0.13647253400003478,0.004225983,1,0.04053944500000739,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,0
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.02249964300000329,1,"1,0",0,True,0,9de385ce48eb3836eb54dc3fb2fd08d000112e883d1cba73aee48b8a3fc0af10,f941e69c40b20175baa847523b3d7b450df4bbaf3f2bc14e8c23da60eec6bec4,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1003,4363,0,4,policy_train_dead_end_aisles_0002,0.02249964300000329,0.15030888300003653,0.0053681,1,0.05437579400000914,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,1
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.012769766000019445,1,"1,0",0,True,0,41233f2d5e6caefced7f9724bf97d6a7fc43f85b94e27fc2a6a25bc305c3bf09,8d8233e71763b434d77dd46e8b179d6b6a372876e200b55e16e8cbef9401c899,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1047,4467,0,4,policy_train_dead_end_aisles_0002,0.012769766000019445,0.144658206000031,0.004063167,1,0.04872511700000359,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,2
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.013350019000029079,1,"1,0",0,True,0,99cd46d86bf7ac9144ad5d22aebc2443451e34b1ec0dba81efa6359965ddc558,24ff704000e8bd18687c1d17fcacc6729c83410c4a42870ae819d4249a4e309a,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1125,4662,39,4,policy_train_dead_end_aisles_0002,0.013350019000029079,0.1512410800000339,0.005521281,1,0.055307991000006496,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,3
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.009982084999990093,1,"1,0",0,True,0,0ca508cfb03272b558f5f0b6f605f9f499b280e4ae0afb548647dc4938c34d06,537a3e7a8fe1077e178d599982f93056c7a1835863c59534c098c36bd53971eb,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,702,3269,20,4,policy_train_dead_end_aisles_0002,0.009982084999990093,0.1386223780000364,0.003387132,1,0.04268928900000901,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,0
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.010996546999990642,1,"1,0",0,True,0,296158919402551df5655642ab9e08fffb0a849fc869c75662764703f4f471da,e3590d3c70e76f85574ec3f20620309919306fcb8ca8dd56040156c52b7c58a4,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,825,3494,54,4,policy_train_dead_end_aisles_0002,0.010996546999990642,0.14027987000002895,0.003798653,1,0.044346781000001556,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,1
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.00954827799995428,1,"1,0",0,True,0,fd25b370554d4325973b03f0ff69d0709826d8d1b05688f075d5aa36cb99b9e0,cb0a91659ba81079c346e7e060a77bdeacce3279c9a72a1a3448f30eb36f44fd,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,807,3586,65,4,policy_train_dead_end_aisles_0002,0.00954827799995428,0.14075442100005375,0.003273872,1,0.04482133200002636,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,2
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.012165980000020227,1,"1,0",0,True,0,2052de73e3bc405dbef305fc17b35087a66439b1ea11effbf5c8b0e99f84eecd,294e001dd79e05c1ac3959e3e67bcfa2cb17c72eb189d5ca35a560608aac3f3a,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,656,2901,29,4,policy_train_dead_end_aisles_0002,0.012165980000020227,0.1502226200000223,0.003275071,1,0.054289530999994895,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,3
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.0136862120000103,1,"1,0",0,True,0,6a258bc5c8123ffdd0145590b46497865ef3ed2854923d279774fda3abe77b71,19694de439df230db95a4ca28bc4639ec8f638b08216cb8f7811a6fe1dc8279a,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1898,7289,282,8,policy_train_dead_end_aisles_0002,0.0136862120000103,0.1404510460000381,0.007011064,1,0.04451795700001071,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,0
