actual_size,agent_count,agents,arm_aliases,arm_id,candidate_id,censored,complete,conflict_auc_seconds,conflict_reduction,conflict_trajectory,continuation_iterations,feasible,final_conflicts,final_fingerprint,final_repair_fingerprint,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,layout_mode,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,normalized_conflict_auc_seconds,observed_total_seconds,pp_replan_seconds,repair_iterations,rollout_wall_seconds,schema,shared_initial_selection_seconds,source_stratum,split,state_id,stop_reason,template_key,trial_index
16,600,"129,215,221,241,257,277,338,341,383,414,423,433,446,456,490,577",oracle_s3_quality_time,oracle_s3_quality_time,neighborhood-009d727129716af9,True,True,396.0190903610003,69,"94,80,80,80,79,78,76,71,61,61,61,58,55,53,52,51,51,49,49,49,46,45,45,41,41,41,38,36,35,32,25",29,False,25,15575a1934a33c314e4905e0d6b9e3e0d512d544ac1aa5410a576a718d56397a,6c7a98343efe0737ef178421a739d8ad0cef1b937130787ad8f11f1da9c37466,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,compartmentalized,3571791,2511968,2221849,240,policy_train_compartmentalized_double_horizontal_0001,4.21296904639362,8.864012957,6.202256623000002,30,8.761406135000016,lns2.v3_value_label_pilot.v1,0.10260682199998428,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,environment_terminal,random:size16:rep0,0
16,600,"129,215,221,241,257,277,338,341,383,414,423,433,446,456,490,577",oracle_s3_quality_time,oracle_s3_quality_time,neighborhood-009d727129716af9,True,True,255.4887486139986,78,"94,81,74,72,60,57,56,50,46,45,44,44,41,39,39,39,38,37,35,33,28,28,28,27,23,22,22,17,17,17,16",29,False,16,b33cd38faf5af5f23294c200d8fc62efad9b77a669ef8fb9a4ecae5268601ac9,71f7e77fdc0870bc0dda5372d27a9cd55f4a1774fe21415cfc84161c0767cdb3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,compartmentalized,2748010,2419994,1455391,237,policy_train_compartmentalized_double_horizontal_0001,2.7179654107872193,7.912830034999985,5.2677290789999995,30,7.810223213,lns2.v3_value_label_pilot.v1,0.10260682199998428,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,environment_terminal,random:size16:rep0,1
8,600,"166,180,274,278,285,358,390,506",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-1565a9188af2b9f9,True,True,174.6288944749987,84,"94,78,71,67,62,61,61,60,53,42,32,24,21,20,20,18,18,18,18,17,17,16,16,16,15,12,12,11,10,10,10",29,False,10,7a4e6fd6e1b24fd7964369f5933638e07c56a9a33adc616c6dbca3b59e6f7761,4185a0e3722ac5607709863c6bac54bc87a21367e49b6c241eb6969e7bdd030d,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,compartmentalized,2555167,1967638,1554281,219,policy_train_compartmentalized_double_horizontal_0001,1.8577541965425395,7.67834481099996,4.871315515000001,30,7.575737988999975,lns2.v3_value_label_pilot.v1,0.10260682199998428,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,environment_terminal,target:size8:rep0,0
8,600,"166,180,274,278,285,358,390,506",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-1565a9188af2b9f9,True,True,217.51795934599548,70,"94,77,75,73,65,64,62,60,56,53,50,43,42,42,42,40,38,38,36,36,35,33,32,31,29,27,27,27,26,25,24",29,False,24,c5bccb04840ef0007056c47c8439992ef67bd6e1263b48f1f33a17a29c38eabb,14a2574f2427202965df76f0a42ab86a0bbef849171485727cd332a9af32e1bd,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,compartmentalized,2158132,1941890,1245134,222,policy_train_compartmentalized_double_horizontal_0001,2.314020844106335,7.039883703999976,4.246710437,30,6.937276881999992,lns2.v3_value_label_pilot.v1,0.10260682199998428,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,environment_terminal,target:size8:rep0,1
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.0136862120000103,1,"1,0",0,True,0,6a258bc5c8123ffdd0145590b46497865ef3ed2854923d279774fda3abe77b71,19694de439df230db95a4ca28bc4639ec8f638b08216cb8f7811a6fe1dc8279a,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1898,7289,282,8,policy_train_dead_end_aisles_0002,0.0136862120000103,0.1404510460000381,0.007011064,1,0.04451795700001071,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,0
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.013999033000004601,1,"1,0",0,True,0,17410b345a655ede66ff132a1cf77dd3230fa1ed65cb7a49af333464768e46db,02ce35e9d6441b6a81f67a95d15f922443b966d0e9e7f5e89858adf45c020948,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,2697,8753,651,8,policy_train_dead_end_aisles_0002,0.013999033000004601,0.14006480500003704,0.007836209,1,0.044131716000009646,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,1
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.009839571000014757,1,"1,0",0,True,0,7d79e8e680b3ff421e58795687d2942619a988e054bd04bda639415de2055d16,cec869605cb888cfcb80bb57880d5566d513b64a624491cf14b0607201e4aab1,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1138,4890,2,4,policy_train_dead_end_aisles_0002,0.009839571000014757,0.13647253400003478,0.004225983,1,0.04053944500000739,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,0
4,400,"144,202,228,269",model_s3,model_s3,neighborhood-1d77237d50783ecd,False,True,0.02249964300000329,1,"1,0",0,True,0,9de385ce48eb3836eb54dc3fb2fd08d000112e883d1cba73aee48b8a3fc0af10,f941e69c40b20175baa847523b3d7b450df4bbaf3f2bc14e8c23da60eec6bec4,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1003,4363,0,4,policy_train_dead_end_aisles_0002,0.02249964300000329,0.15030888300003653,0.0053681,1,0.05437579400000914,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,target:size4:rep1,1
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.009982084999990093,1,"1,0",0,True,0,0ca508cfb03272b558f5f0b6f605f9f499b280e4ae0afb548647dc4938c34d06,537a3e7a8fe1077e178d599982f93056c7a1835863c59534c098c36bd53971eb,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,702,3269,20,4,policy_train_dead_end_aisles_0002,0.009982084999990093,0.1386223780000364,0.003387132,1,0.04268928900000901,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,0
4,400,"128,144,202,304","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-1e6a773079301979,False,True,0.010996546999990642,1,"1,0",0,True,0,296158919402551df5655642ab9e08fffb0a849fc869c75662764703f4f471da,e3590d3c70e76f85574ec3f20620309919306fcb8ca8dd56040156c52b7c58a4,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,825,3494,54,4,policy_train_dead_end_aisles_0002,0.010996546999990642,0.14027987000002895,0.003798653,1,0.044346781000001556,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,collision:size4:rep0,1
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.7674623889999452,7,"7,6,6,6,5,1,1,1,1,0",8,True,0,27593339f06a3d69997cbb62c3ea544a626122b34b6de41da6de5ac39f3f3ac0,ef1ca027636e8f6b4b0177d2547fe974d329b7dede0557d8b25bd04e6396d23c,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,32817,78217,7656,36,policy_train_dead_end_aisles_0002,0.10963748414284932,0.6568686870001272,0.07956518000000001,9,0.585343671000004,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,0
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.21255079699986368,7,"7,2,1,0",2,True,0,98d987eae386d04f9f82c74c41e63f0bd8284c88f557d5bf4fc5211505022cbe,38b7aae9f631ebca6140712e3921b42159934fdc8f9b2b78b45ef9675ff480d4,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,22171,49448,5799,20,policy_train_dead_end_aisles_0002,0.030364399571409097,0.2832079610001301,0.045791568000000005,3,0.21168294500000684,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,1
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,0.8816807560000086,7,"7,4,4,3,2,1,1,1,1,1,0",9,True,0,4e9e4a6335b0b71dc3c3ee6d8bd4d25e757236bdd42e1f604b8a62b9a721d1bd,3bd4fa5afb6ffb301aa37135e33de2c91dc6e4f7d2e0dc5106376890c455319a,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,71997,152442,21111,64,policy_train_dead_end_aisles_0002,0.12595439371428693,0.790749033000111,0.15675214199999998,10,0.7192240169999877,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,0
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,0.5862046730000259,7,"7,4,3,2,1,0",4,True,0,24a0516ffbeb58c06660e334e4bec71226368137413a04e9ac3d33a96f45ac63,1a7dcce6677595c1e9fc13dca186bbc0c889ab067fd75a2d1039ff1f4445d287,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,38555,95870,7989,48,policy_train_dead_end_aisles_0002,0.0837435247142894,0.4429580340000996,0.098185616,5,0.3714330179999763,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,1
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.6198610940001572,7,"7,6,6,6,1,0",4,True,0,98233efab53562e5b362f6f4e7460c334747209c5c1ff28aeb7294d5314fa3ef,20f3c487bb6dbf51ea366c48b4b01222c3fb8c8d1c4bcf8de41466cd73b8fe13,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,27870,58596,9274,32,policy_train_dead_end_aisles_0002,0.08855158485716531,0.43687649300011344,0.067438938,5,0.36535147699999015,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,0
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.9976557579998371,7,"7,7,4,4,3,3,2,2,1,0",8,True,0,fb91d9039d5be6b68f54926a112c137762daa781b7e299a66830edddc0740013,5a6f2700513e0f3ab9705a6f45ad9b914a0966cdf3c5848cf2174ab5bd11715a,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,73331,162323,20874,72,policy_train_dead_end_aisles_0002,0.14252225114283387,0.7758263110001451,0.172193599,9,0.7043012950000218,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,1
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.5043730310000853,7,"7,5,4,4,1,1,1,1,1,0",8,True,0,b236e166dfa40d5c47f9bd0fed2b20c88c83139e49d8487f124eacec84ddee31,983b825c3576f39da1868b6d11b2ace54c08e7021ad470fb93c55dcca270e636,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,30000,70329,8070,40,policy_train_dead_end_aisles_0002,0.07205329014286933,0.6647804680001173,0.071972113,9,0.593255451999994,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,0
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.32121835799995324,7,"7,2,1,0",2,True,0,f7eb3d9d0dbe747b571d52c1368c032704bfe29a5f1b20e02e0978078166a04d,8c250cbf79b21613b267e458f768dd1537e422f1dc51dc4fb892c822a1ae5e1a,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,29316,67313,6496,24,policy_train_dead_end_aisles_0002,0.045888336857136176,0.32052066800011403,0.068936468,3,0.24899565199999074,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,1
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.004290793999984999,1,"1,0",0,True,0,b509432a82a8a48af070871f8fff40bfbb60b6cecf2b72d21228b1bc31f8198c,43e05dc469d55bb17ee8fe5f79f14b43070de6658dd85d66e304becc738c9d20,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,729,2341,198,4,policy_train_regular_beltway_0002,0.004290793999984999,0.04489276700007849,0.001468543,1,0.01733277400001043,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,0
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.004678487000006726,1,"1,0",0,True,0,dbe70b4f3d493439e6ebb443b0bff90ef2cfe7a19908829530abe96a51dfaa79,5204761fa01e590e48171b57293658741c8c6d2544998de28cb35619e7a40881,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,811,2547,227,4,policy_train_regular_beltway_0002,0.004678487000006726,0.04580276300006858,0.00171013,1,0.01824277000000052,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,1
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.004448775999975396,1,"1,0",0,True,0,5597cd80c1dee8f5fb2ea8c4038ed6fa85f40f892c91be88b9661208dc225781,cc9211d67f560f73a53cdf55dcfeb48c4f7d27c1a075f51ce9b5dfb02dd906fe,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,864,3058,111,4,policy_train_regular_beltway_0002,0.004448775999975396,0.044505026000081216,0.00183544,1,0.016945033000013154,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,0
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.004275559999996403,1,"1,0",0,True,0,3d567d04a59cee4f45dd68cd89753ce15adf3be2a6c258dc2c25ccd3859b6bd8,8c10e8496cfd91f462158cf8ff883f6627a6b214bcf6e573a30ebe842a466bec,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,845,2982,106,4,policy_train_regular_beltway_0002,0.004275559999996403,0.04493219100007195,0.001820895,1,0.01737219800000389,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,1
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.0036829630000170255,1,"1,0",0,True,0,bb875cfd86e796d87abe1b8a0e8bb9625dc088cbd052e8d9fa87fe32077669be,69e279fc0d71b45b983f3844b0aab6a847098bbcb9c121aaef3101e7aa968496,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,510,1899,45,4,policy_train_regular_beltway_0002,0.0036829630000170255,0.04342892300007861,0.001238651,1,0.01586893000001055,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,0
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.0047452510000027814,1,"1,0",0,True,0,6279171549f2de581270d4687353c2cb0a17bb048a867b624a0c9c59e6a218cd,6eba5317f4c138143282f8d539fcaecae0e46f0055773ab6a23c402e59a94d17,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,674,2196,49,4,policy_train_regular_beltway_0002,0.0047452510000027814,0.04666550200005304,0.001640032,1,0.019105508999984977,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,1
4,400,"23,189,201,232","v2_full,oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",v2_full,neighborhood-64a071801e0b6e72,False,True,0.007528070000006437,1,"1,0",0,True,0,ffa97c9b5c21e0ddc4a64f886babf7ac342abc5618be29a61f2223c814652fed,0cda36d9cf7c33ddd0df0257808508ccc6da7dba4316f701307fdcf0b742d1a4,1,df4a309aafd3b09d0153b23744c614aaaa347cf1b7c1c757cb036d446e8e5fe9,31efd58a54de9cecf77941cbcfd49870bfca85977d4edbbc4b1d998c373cc478,regular_beltway,1152,2624,453,4,policy_train_regular_beltway_0002,0.007528070000006437,0.0742257069999539,0.002258671,1,0.03321995500002117,lns2.v3_value_label_pilot.v1,0.04100575199993273,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0015__seed_0000__realized_dynamic__decision_0000__0110,feasible,,0
4,400,"23,189,201,232","v2_full,oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",v2_full,neighborhood-64a071801e0b6e72,False,True,0.007974176999994143,1,"1,0",0,True,0,46ae847242cbecaf04b916a6a6200259ae4e422af8b9fbaf3359c9d7a6184788,511726af15cacbbd263adb20cb323ef9404a18f06a7f3266fed4cddeee8ae39b,1,df4a309aafd3b09d0153b23744c614aaaa347cf1b7c1c757cb036d446e8e5fe9,31efd58a54de9cecf77941cbcfd49870bfca85977d4edbbc4b1d998c373cc478,regular_beltway,1159,2704,461,4,policy_train_regular_beltway_0002,0.007974176999994143,0.07741122499990638,0.002430727,1,0.036405472999973654,lns2.v3_value_label_pilot.v1,0.04100575199993273,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0015__seed_0000__realized_dynamic__decision_0000__0110,feasible,,1
8,400,"25,53,100,127,189,201,225,397",model_s3,model_s3,neighborhood-d453346dfa295a0f,False,True,0.010578021999975817,1,"1,0",0,True,0,aaac9f3fb319c698d00f5eb1b03c106810e5a192f9da082592fdd8e275eb9a0c,6117bd0324896383a36e6179daf4d971eb3a8ed481f7ad0e80b97494bb063aad,1,df4a309aafd3b09d0153b23744c614aaaa347cf1b7c1c757cb036d446e8e5fe9,31efd58a54de9cecf77941cbcfd49870bfca85977d4edbbc4b1d998c373cc478,regular_beltway,1744,5736,382,8,policy_train_regular_beltway_0002,0.010578021999975817,0.07938172899991969,0.004792521,1,0.03837597699998696,lns2.v3_value_label_pilot.v1,0.04100575199993273,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0015__seed_0000__realized_dynamic__decision_0000__0110,feasible,target:size8:rep1,0
8,400,"25,53,100,127,189,201,225,397",model_s3,model_s3,neighborhood-d453346dfa295a0f,False,True,0.014460154999994757,1,"1,0",0,True,0,29196447257635e527ba3efe5c853099bd9413db22a4bd8775725b1a9a502d3b,824f288dd768bbbeb78b4bb62c2e3f6b9176ce4605b53408cd8712ab97faea03,1,df4a309aafd3b09d0153b23744c614aaaa347cf1b7c1c757cb036d446e8e5fe9,31efd58a54de9cecf77941cbcfd49870bfca85977d4edbbc4b1d998c373cc478,regular_beltway,2804,10371,186,8,policy_train_regular_beltway_0002,0.014460154999994757,0.08384687499994925,0.008242678,1,0.04284112300001652,lns2.v3_value_label_pilot.v1,0.04100575199993273,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0015__seed_0000__realized_dynamic__decision_0000__0110,feasible,target:size8:rep1,1
16,600,"102,305,339,346,347,389,390,421,437,474,489,491,493,496,541,570",v2_full,v2_full,neighborhood-1624661453df827b,False,True,1.4662083879997851,9,"9,7,7,7,7,7,6,5,4,4,3,3,1,0",12,True,0,0a7b4a127d8682883040801f0130b89e331069f54876c1cccf1e04ae1f856a8b,fcf5d4e798b96029b27768fffc0e4d51d566f3be495a24693cb7d4e6e7fcbb66,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,74689,162819,22923,94,policy_train_regular_beltway_0002,0.16291204311108723,0.9429113569999572,0.162320889,13,0.8284643719999849,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,,0
16,600,"102,305,339,346,347,389,390,421,437,474,489,491,493,496,541,570",v2_full,v2_full,neighborhood-1624661453df827b,False,True,1.7596283719999235,9,"9,7,6,6,5,5,5,5,5,5,4,4,3,2,1,0",14,True,0,bfc9644f10c60b058e633af48ef79dc7afc1beaa1d460368b8eb4c6e55f45af0,33177314bd838ff22e2d47a6ac3112b7b53ecba5e48862ae7b49768ccc6b2dba,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,108152,193547,43353,103,policy_train_regular_beltway_0002,0.19551426355554705,1.121306672999964,0.20948094799999997,15,1.0068596879999916,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,,1
