actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
8,600,"27,37,89,388,389,399,533,553",neighborhood-76e895e213be33e5,True,"94,90,88,83",official_adaptive,3,False,0.8829787234042553,83,b3fe1e926209fe3325a3657d008d4a087e69a447fa909b58547db098cfdacecd,43b69df6a3ddda8ec9cd5fe4963eb28e88503e96b5bd4bf2a12cb1a4688b63c1,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.8202190724578154,429750,275951,294556,24,policy_train_compartmentalized_double_horizontal_0001,False,0.9450354609929078,1.2296903148723584,1.2709972960000187,0,0.7685300260000001,0.9286314459999971,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:8,0.3423658500000215,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
4,600,"27,37,388,533",neighborhood-8996d4a132b34cf9,True,"94,91,86,84",official_adaptive,3,False,0.8936170212765957,84,33bd7a75becf63cffcb487d40414f8d36fdc535f3b4b6213a189f7e907e33cd4,6394497124a0be3c5b6bf33bce2bde1dc335702742b1be7bc0237b788f18eaef,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.6272370525329035,257781,145480,194206,20,policy_train_compartmentalized_double_horizontal_0001,False,0.9432624113475178,0.845367803765965,0.8724300000000085,0,0.39728340399999995,0.5472855410000079,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:4,0.32514445900000055,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,2
4,600,"27,37,388,533",neighborhood-8996d4a132b34cf9,True,"94,91,87,81",official_adaptive,3,False,0.8617021276595744,81,42617b1f7c499650843538bb19379c22160389def97b4943e81004fe0ada3401,3fc5ad8436cfb61246f538d742a5a924f7017b2f2528f5cde5a39af31d330705,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.6078454434846013,269667,170476,193867,20,policy_train_compartmentalized_double_horizontal_0001,False,0.9414893617021277,0.8099816515744398,0.8364703539999709,0,0.376104572,0.533284014000003,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:4,0.3031863399999679,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
16,600,"10,124,132,166,168,180,200,232,274,278,279,285,358,390,490,506",neighborhood-9d9bfc3228790572,True,"94,76,73,73",official_adaptive,3,False,0.776595744680851,73,bcb85d6d6e43cd4be4f3ed00ec90cba5b2d60f9e2ca2d57fd72d52449860a945,632fb3523e6d2a7dcd91194e4308df01811578779edce200a82a2dc881a42c58,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.805167572477826,447382,330459,244523,27,policy_train_compartmentalized_double_horizontal_0001,False,0.824468085106383,1.1400170558617067,1.2370713390000105,0,0.778725363,0.9243204800000058,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:16,0.31275085900000477,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,2
16,600,"10,124,132,166,168,180,200,232,274,278,279,285,358,390,490,506",neighborhood-9d9bfc3228790572,True,"94,71,65,63",official_adaptive,3,False,0.6702127659574468,63,e65ff6c0418ae63d0788f1187e39757674f5b495d341697d3294e929b83755da,2fbf273cb599cf12f2043e096bdad825ef5a8416e2c4d7fb8840af0e0201a69c,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,1.005448720975886,813661,399098,592697,32,policy_train_compartmentalized_double_horizontal_0001,False,0.7606382978723404,1.5443257469361877,1.7331334120000292,0,1.266835819,1.4124688530000071,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:16,0.3206645590000221,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
4,600,"166,278,358,390",neighborhood-cb8b0c2198d9d49a,True,"94,94,94,94",official_adaptive,3,False,1.0,94,ab83162db0c1f60b821b4d104a1808dda6ac49f930ee5bac546615374803310c,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.6599347741277386,170544,197869,32102,12,policy_train_compartmentalized_double_horizontal_0001,True,1.0,0.9346661399999903,0.9346661399999903,0,0.480417889,0.6227237520000131,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:4,0.3119423879999772,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,2
4,600,"166,278,358,390",neighborhood-cb8b0c2198d9d49a,True,"94,94,91,89",official_adaptive,3,False,0.9468085106382979,89,2b849974737cef64644cf1cd8157e739e2868d9da3b7900a58876a3743b81c40,c5e5534214609f1933f14aa9388429a4500f6c471253db5fd09097f3e6d0833e,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.8020455593930798,340880,245757,201530,20,policy_train_compartmentalized_double_horizontal_0001,False,0.9804964539007093,1.222762336787293,1.2300980640000603,0,0.720669744,0.8833834390000561,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:4,0.34671462500000416,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
4,600,"37,103,107,547",neighborhood-d7a98bb81d8d1538,True,"94,91,86,84",official_adaptive,3,False,0.8936170212765957,84,4602074fee9a8ea90965540c0586ebd919e122a2eea3054023598e9ddf61a471,8a0d9faf147e4425468a9312033b9ed61d5cdd68f33cee2499dfd629462e8a9c,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.5830246796263486,160449,178379,62205,20,policy_train_compartmentalized_double_horizontal_0001,False,0.9432624113475178,0.765209180563808,0.7914488029999802,0,0.336442613,0.4776822510000329,0.10260682199998428,lns2.receding_q_label_pilot.v1,collision:4,0.3137665519999473,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,2
4,600,"37,103,107,547",neighborhood-d7a98bb81d8d1538,True,"94,92,79,79",official_adaptive,3,False,0.8404255319148937,79,41c4e556281698d28a16e8f46522cfbe9c7d5806670f5f27586d08f46116546c,4d4bc9a70a4c6c60e0fe239a18dce07ae1888fe449e014135f525bacb8946d6e,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.8649428692608867,510698,328222,283606,18,policy_train_compartmentalized_double_horizontal_0001,False,0.9131205673758865,1.3216060627019959,1.3748704039998643,0,0.934111948,1.0701988349999283,0.10260682199998428,lns2.receding_q_label_pilot.v1,collision:4,0.30467156899993597,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
16,600,"27,37,38,89,243,328,388,389,396,399,415,434,469,533,553,597",neighborhood-f897da23a2c6dc3c,True,"94,91,89,84",official_adaptive,3,False,0.8936170212765957,84,cce45139f98e2d8e73e750a0e75eb46bbbd4fff93a6a75997d1ae6ef355da4b8,662cbe2926422279fbbfafbb57e50cf1157723283783329b541e046dd918ce44,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.7400898572701777,399121,311165,251648,32,policy_train_compartmentalized_double_horizontal_0001,False,0.9539007092198581,1.0751410085106918,1.0961238580000554,0,0.64445586,0.7850816180000493,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:16,0.31104224000000613,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,2
16,600,"27,37,38,89,243,328,388,389,396,399,415,434,469,533,553,597",neighborhood-f897da23a2c6dc3c,True,"94,90,88,83",official_adaptive,3,False,0.8829787234042553,83,bcd6a286d88e7a882f0f0208d0c9b0d0c9778a8b375b7506a21fd65e85fa7f21,ce099315c7d54b340245c531e594bfe4dadc704e9373e4a587b4776b653abe03,3,94,b3375dae54f30c96378484e6ab0f5567d4a17e1e1160cdde79d82f10015c6a0a,d9624a5ba1f7411e4ed84afe317ca136d633e1a90761e80f8a8e11950f4e5531,False,compartmentalized,0.8318947186010038,469871,312723,317796,32,policy_train_compartmentalized_double_horizontal_0001,False,0.9450354609929078,1.2602795743192532,1.297668053000109,0,0.831223572,0.978497538000056,0.10260682199998428,lns2.receding_q_label_pilot.v1,target:16,0.319170515000053,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0016__seed_0000__official_adaptive__decision_0000__0040,horizon_complete,3
8,600,"93,97,174,214,282,384,427,575",neighborhood-00786277cb79c057,True,"2,1,0",official_adaptive,2,True,0.0,0,274fe96f2b73efb7ca4283d08f8465f461ea8e1fee30384c836b5289dcf8ff47,e3fbaa589d744c6f468342735ca1a8f905983c073252ced8ed5b903993d90343,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.21915964528864784,5696,17471,977,16,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.17431959850011935,0.24503002400012974,1,0.016570187,0.07720337800003563,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:8,0.16782664600009412,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
8,600,"93,97,174,214,282,384,427,575",neighborhood-00786277cb79c057,True,"2,1,1,0",official_adaptive,3,True,0.0,0,3188a9601535932d29889d07d47e76b462af27f15655fcea652536c47dddedaf,61bce7356486ff650c50f4187e56276275a3af12c222850c18c0132b8d3bfba6,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.26436668213666076,12586,34167,2378,24,policy_train_dead_end_aisles_0002,False,0.5,0.2047426550001319,0.30260575100015785,0,0.034211017999999996,0.12344966700004534,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:8,0.17915608400011251,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
4,600,"203,385,453,561",neighborhood-02ea817cfbcb3903,True,"2,1,0",official_adaptive,2,True,0.0,0,ae5691adb4cf1bb8b7e49b435eb4330d78efebd7e695e4e8e4721ccb362a613f,a56fd9452ef507a3dd4dddbd57cb2fd387e95c9c5d32d96fd635b2eb54dbbdee,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.17289463263968993,3906,12630,343,12,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.14098054700011176,0.18874084400010815,1,0.01039797,0.0675971829999753,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:4,0.12114366100013285,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
4,600,"203,385,453,561",neighborhood-02ea817cfbcb3903,True,"2,1,0",official_adaptive,2,True,0.0,0,5d5f884eda2243471d4371f6aac04f5477e434b3d56c54cd2e7203fe485d2628,ec217e777a1ae9ea5e995ef6540fad94d5b8092cf37657e2aa72baa3c3e76f5a,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.1983235681126533,7021,17634,1852,12,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1595472655001231,0.21935687500013046,1,0.017915689,0.08716472899999417,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:4,0.1321921460001363,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
8,600,"101,103,136,214,441,442,469,587",neighborhood-042cc5addba53e0c,True,"2,1,0",official_adaptive,2,True,0.0,0,ab1f4e44949126c33e0ea2e5416f49bc7258b86adc3b0d235a6e8907fab0e1ec,431a8a24d734ca2e5b54e42814806c5f6bce132fe115b3618a8b957468caae3d,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.2108506948090329,10338,28340,1973,16,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1730366440000921,0.23472799000006717,1,0.031425591,0.10463471999997864,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:8,0.13009327000008852,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
8,600,"101,103,136,214,441,442,469,587",neighborhood-042cc5addba53e0c,True,"2,1,0",official_adaptive,2,True,0.0,0,f53572dadf387194a145fe0a56c22dba1f9c78d111475bfea98bf173d25fa200,68a4d32552bb93f954a9ceaec22eac64fb3ae58dd2dd1f747b6ed3f1b18f1ba2,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.20070738106197406,6753,20455,1214,16,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1637073920000489,0.22226706100002502,1,0.01882187,0.09420357399994828,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:8,0.12806348700007675,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
16,600,"17,46,104,125,168,188,203,214,324,360,376,384,460,464,475,533",neighborhood-04b772e2c05ea3e7,True,"2,1,0",official_adaptive,2,True,0.0,0,50e88714ae4ec409badb5a7868906f4bc5919ea47a6c62845e26bd760afc059e,7e0bab72ebf831bd0957fbb6b8f9e1c311c6500fa2df604e4cfc4f088f010f96,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.19778589433093566,11896,31490,2924,24,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.16907346200011375,0.21870143500012773,1,0.031288924,0.09579994800003533,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:16,0.1229014870000924,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
16,600,"17,46,104,125,168,188,203,214,324,360,376,384,460,464,475,533",neighborhood-04b772e2c05ea3e7,True,"2,1,0",official_adaptive,2,True,0.0,0,2aa317a1aebad9be45666b36862a60f8fa3d4683f0cc89c47f39fa76c3d66205,180e062216e3890cda063e3db0ba247f97d96ef981ce90087bf0f900cb8a4519,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.20579253568889738,14153,36493,3301,24,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1729048345001445,0.22849830800015525,1,0.031512683,0.09347989400004053,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:16,0.13501841400011472,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
6,600,"26,127,170,214,442,558",neighborhood-04c78e7898a7fec9,True,"2,1,0",official_adaptive,2,True,0.0,0,56c7795e41bae620d1817d1879cb4cc44c288649b0e00a2e4694b377f19014f0,9d51e60b2db4ca8b7f6bca3ae880bee4cb16fe34429b47d5267bf61288bb1f98,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.19124582016584205,5754,17939,602,14,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.15789830950009787,0.2107570440001041,1,0.017270371,0.08279996300001358,0.06255813700011004,lns2.receding_q_label_pilot.v1,target:8,0.1279570810000905,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
6,600,"26,127,170,214,442,558",neighborhood-04c78e7898a7fec9,True,"2,1,1,0",official_adaptive,3,True,0.0,0,f75dfcc840535310e4b3aaf983b9d559fa287022f0aeb1858b2f682ba8fe8797,fa48ed3fa5e5b2ced4027daa3cd835c234991bd1b4b67881d4b5e5fa6f0c3aaf,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.2826548428320138,11040,31516,1580,22,policy_train_dead_end_aisles_0002,False,0.5,0.21593721450011572,0.32664718100011214,0,0.030115282,0.1264347599999951,0.06255813700011004,lns2.receding_q_label_pilot.v1,target:8,0.20021242100011705,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
16,600,"14,26,96,148,166,173,212,214,241,244,288,318,357,377,426,442",neighborhood-05a3cc318280ee06,True,"2,1,0",official_adaptive,2,True,0.0,0,bbd6aa92b9f02efd3d5d5699010dbd2d849c057e5f17df301156994366f64e05,66cd765b2d9e396929303fb0a4f72f3e634ad39bfde56b61af34ba93fc2d6efc,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.20507160170708472,11733,35923,1552,24,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1758718625000597,0.22761296100003392,1,0.037107886,0.10096184199994696,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:16,0.12665111900008696,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
16,600,"14,26,96,148,166,173,212,214,241,244,288,318,357,377,426,442",neighborhood-05a3cc318280ee06,True,"2,1,1,1",official_adaptive,3,False,0.5,1,0c8c2bda80324a3a44689a6c461675ca708bb5e40fad7921dd2ccb1f9b462d59,15510cdc61e011b662fd7119c02861117edbfe08ab7625e87e206da609cdb9b5,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.3102070752775883,18215,53350,2158,32,policy_train_dead_end_aisles_0002,False,0.5833333333333334,0.2437579970001309,0.3637074750001261,0,0.056342573,0.16182606200004557,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:16,0.20188141300008056,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,horizon_complete,3
16,600,"40,92,122,124,160,161,326,350,425,427,437,438,453,457,547,586",neighborhood-062da7cbb7252d6a,True,"2,2,1,1",official_adaptive,3,False,0.5,1,9fbb41b48d123291f342d8f5510f01385592627f7e8e447f311d9fcc19aa095f,e0d9719127b72c96eed342675ff94060085c931d6cc303909536b8a41530050a,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.2898282101001688,7614,24327,550,24,policy_train_dead_end_aisles_0002,False,0.75,0.28363926000022843,0.33619792300021345,0,0.025765633000000003,0.1264697680000495,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:16,0.20972815500016395,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,horizon_complete,2
16,600,"40,92,122,124,160,161,326,350,425,427,437,438,453,457,547,586",neighborhood-062da7cbb7252d6a,True,"2,2,1,0",official_adaptive,3,True,0.0,0,09ef8a77a48b3353a8c7fb73a1154b3ef2b78e02863cbf46a993f939f291f3ef,1d1bed120609b98b2c5dca1a19cbf48e52d9909bc9af8ef735f370014ea42be0,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.30722793075636706,13550,36163,2915,30,policy_train_dead_end_aisles_0002,False,0.6666666666666666,0.30445787750019804,0.35965083900021,0,0.038986337999999995,0.14406171100006304,0.06255813700011004,lns2.receding_q_label_pilot.v1,random:16,0.21558912800014696,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
8,600,"161,259,327,338,426,453,475,561",neighborhood-08f619b14a47e8e5,True,"2,1,0",official_adaptive,2,True,0.0,0,b0e4a02b18c90909efc29edb32e558cd6b5fb9b5f2b530a0e9dbe7644ca42b3d,2c123c2a5e83004fceb216d247c8677765c505816f50e26f696e66445a577003,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.19825563491337106,5911,18035,500,16,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.1603033105000975,0.21927404300009812,1,0.020042381999999997,0.08656292599999915,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:8,0.13271111700009897,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
8,600,"161,259,327,338,426,453,475,561",neighborhood-08f619b14a47e8e5,True,"2,1,0",official_adaptive,2,True,0.0,0,ece06a350d5d1f0630d747f7b62b75024ca081c626742dcc56e43f10fd9f4b4b,c4266e4ee3837c97df1d7e59b7e57b30e239a72dd121b99d6ba055b67cc60967,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.20805391890144212,7397,20669,1113,16,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.167473817500138,0.231279557000164,1,0.020862833,0.08579724000003353,0.06255813700011004,lns2.receding_q_label_pilot.v1,collision:8,0.14548231700013048,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,3
16,600,"14,17,125,127,135,170,181,214,263,271,294,386,442,445,489,501",neighborhood-0903f5551be3ea91,True,"2,1,0",official_adaptive,2,True,0.0,0,6ed8f2ce7fb54c3b0eaa2912e143ef50fa827dc295abe702257af10c21dde91e,844f84176e55ffb82d2b5b012831e7bb5bb8322d0907fa4521c437ec0c194370,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.1989975553617718,8654,27653,810,24,policy_train_dead_end_aisles_0002,False,0.3333333333333333,0.16756190600005993,0.22017898300003935,1,0.027195654,0.09126674199995932,0.06255813700011004,lns2.receding_q_label_pilot.v1,target:16,0.12891224100008003,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,feasible,2
16,600,"14,17,125,127,135,170,181,214,263,271,294,386,442,445,489,501",neighborhood-0903f5551be3ea91,True,"2,1,1,1",official_adaptive,3,False,0.5,1,dd807db09746f088ea0ab31f6444071e0100075f0a1e597f3186cd9131d3686a,e790ba2f560bcdf9200830644280e69b79213eb4a1e5f63ce76e99c8c30e3906,3,2,2399178568aa47f5d0bbe56a4a1ba15b0cfee5227e86cf01b4472395d4215490,d2e2f2081150cd72f57b90ab7c6fe55e7c484d2a56a4df6007d4c64df968e473,False,dead_end_aisles,0.29165177748632565,14617,44871,1079,32,policy_train_dead_end_aisles_0002,False,0.5833333333333334,0.2252057800000955,0.33863679300009153,0,0.043987723,0.14439536200001157,0.06255813700011004,lns2.receding_q_label_pilot.v1,target:16,0.19424143100007996,high_cost_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,horizon_complete,3
