actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
16,100,"8,12,15,18,19,23,29,34,47,48,49,52,53,60,72,90",neighborhood-061a4d18036d85b8,True,"2,2,0",official_adaptive,2,True,0.0,0,b97be5584d7c37c248c94ada34aa333c505644094d16ebcd707164e77137a19a,63e5ae56620c3ac23c23281fdb3ca4af906153cbb77e0daa7edc81ea51b8b0f9,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.08957385852772067,33865,25421,20235,24,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.09370811000005119,0.09370811000005119,1,0.02727936,0.03990339599998549,0.023540480000065145,lns2.receding_q_label_pilot.v1,target:16,0.0538047140000657,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
16,100,"8,12,15,18,19,23,29,34,47,48,49,52,53,60,72,90",neighborhood-061a4d18036d85b8,True,"2,0",official_adaptive,1,True,0.0,0,e2984129566d7b6ca22b8a6ea45e916ee578bf53d8591e233734995d4d775b22,ca16b4110d830d502169bf479c7281cc561cb2b9c5b6ed75731a74fe754edbbb,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.03552987962991862,3813,11423,121,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.03616860800006805,0.03616860800006805,2,0.006802458,0.012628128000002903,0.023540480000065145,lns2.receding_q_label_pilot.v1,target:16,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
8,100,"3,13,15,18,29,44,47,90",neighborhood-066c930ad58a5ca0,True,"2,2,2,0",official_adaptive,3,True,0.0,0,7035fdb181ae06f918926cfac16183a48f93855f5c4a7904d0aea814cca0c743,d5c6e65e55120bb4a59c95048595808f0bd2cebc2cd982e4198d4888941bc2c9,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.12811893793197607,63088,33186,41829,24,policy_train_compartmentalized_double_horizontal_0001,False,0.8333333333333334,0.13668819000007204,0.13668819000007204,0,0.04686123,0.0648862930000007,0.023540480000065145,lns2.receding_q_label_pilot.v1,collision:8,0.07180189700007134,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
8,100,"3,13,15,18,29,44,47,90",neighborhood-066c930ad58a5ca0,True,"2,2,0",official_adaptive,2,True,0.0,0,ab0670e757d83b9225a7c58d914fe752b285ef97de49d63879c9f45f193b61ae,2373e638a56b8ab2c46b1831f3f928b8d571d44fbf4da9966688e397f049bf4e,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.08335629597874475,32660,21116,20320,16,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.08692900800006953,0.08692900800006953,1,0.025465549,0.03809612599999923,0.023540480000065145,lns2.receding_q_label_pilot.v1,collision:8,0.0488328820000703,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
8,100,"6,15,18,29,37,50,59,81",neighborhood-0bbe363c72cb0441,True,"2,0",official_adaptive,1,True,0.0,0,6babfe67d8ab588a664319ff4ec92d65f4f2894766cf313cbe408b9a6032c597,1649e2bd07fc24f6c70438b2dd38ff937e0d6a6b57146504107cb31fb87a0158,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.03259394977020799,2297,5778,56,8,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.033130951000060804,0.033130951000060804,2,0.003674066,0.00959047099999566,0.023540480000065145,lns2.receding_q_label_pilot.v1,collision:8,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
8,100,"6,15,18,29,37,50,59,81",neighborhood-0bbe363c72cb0441,True,"2,0",official_adaptive,1,True,0.0,0,96ef0529aa5ea2d6772df4a4924285871be1133a54afcdfeb6861442bdac04cc,f04e76f9d7b494616ec6920c2c2bd5ba0db8f12101eb52576aa1f0b81d20ddd9,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.032207615308629506,2475,6412,52,8,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.032731894000065154,0.032731894000065154,2,0.003699935,0.009191414000000009,0.023540480000065145,lns2.receding_q_label_pilot.v1,collision:8,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
3,100,"15,42,72",neighborhood-0f9cc09c1fdc199e,True,"2,1,0",official_adaptive,2,True,0.0,0,0825499d802af62a83d9ee8f113a45ce051c9fb07277e51dce5cb3584dc1d241,5341603752a0cd45b4b51aa1f2d1abb180330e5e2f54cd61c7b2e8630c2e1549,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.05749956414163487,2186,5475,145,8,policy_train_compartmentalized_double_horizontal_0001,False,0.3333333333333333,0.04462898100007351,0.05918480900007239,1,0.003599604,0.015049630000007141,0.023540480000065145,lns2.receding_q_label_pilot.v1,target:16,0.04413517900006525,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
3,100,"15,42,72",neighborhood-0f9cc09c1fdc199e,True,"2,1,0",official_adaptive,2,True,0.0,0,824f400daa09dba3466d3b9425ff9d358f6955ac3b21df858c51c80f312a30c4,72cf2042812edd1ff0fbaad50d518a55f1d19748ca20283753cdd83030f17471,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.060682628604668415,2713,7290,141,11,policy_train_compartmentalized_double_horizontal_0001,False,0.3333333333333333,0.04715191700007182,0.06256163400007608,1,0.005045967,0.018560543000006646,0.023540480000065145,lns2.receding_q_label_pilot.v1,target:16,0.04400109100006944,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
16,100,"3,7,9,11,13,20,24,29,51,62,65,70,82,87,89,92",neighborhood-2a1a76153464dec8,True,"2,2,2,0",official_adaptive,3,True,0.0,0,17f89bcb84e6943f1bf2cb41bfa114f042988d34c42994022d395f972ecfbf7f,a695c68f25f6b816db8a93b0054f1f31cb1b01cd5a17db6bd5f9bf99e16c6562,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.11810023334392815,47247,28503,30436,32,policy_train_compartmentalized_double_horizontal_0001,False,0.8333333333333334,0.12535690400005706,0.12535690400005706,0,0.037043775,0.05567775000000097,0.023540480000065145,lns2.receding_q_label_pilot.v1,random:16,0.06967915400005609,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
16,100,"3,7,9,11,13,20,24,29,51,62,65,70,82,87,89,92",neighborhood-2a1a76153464dec8,True,"2,2,0",official_adaptive,2,True,0.0,0,ceaa9d2bf2da17b596a8cfcb62f6a90e0a5ea0955cfa0853ca18b42b1b425fe8,7640a143f4de6657cf4af26d5e6b84941601b79322b2efacccf26f49fef0ee7f,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.07066367837813253,16437,17082,8472,24,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.07322021800004563,0.07322021800004563,1,0.015092707,0.02709340399998439,0.023540480000065145,lns2.receding_q_label_pilot.v1,random:16,0.046126814000061245,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
