agent_count,layout_mode,map_id,model_first_template,model_oracle_exact_match,model_oracle_first_template_match,model_planner_overhead_seconds,model_risk_relaxed,model_s3_conflict_reduction,model_s3_efficiency,model_s3_feasible,model_s3_no_progress,model_s3_selection_seconds,model_s3_total_seconds,model_sequence_id,model_utility_regret,oracle_h1_efficiency_conflict_reduction,oracle_h1_efficiency_efficiency,oracle_h1_efficiency_feasible,oracle_h1_efficiency_first_template,oracle_h1_efficiency_no_progress,oracle_h1_efficiency_selection_seconds,oracle_h1_efficiency_total_seconds,oracle_s3_efficiency_conflict_reduction,oracle_s3_efficiency_efficiency,oracle_s3_efficiency_feasible,oracle_s3_efficiency_first_template,oracle_s3_efficiency_no_progress,oracle_s3_efficiency_selection_seconds,oracle_s3_efficiency_sequence_id,oracle_s3_efficiency_total_seconds,oracle_s3_quality_time_conflict_reduction,oracle_s3_quality_time_efficiency,oracle_s3_quality_time_feasible,oracle_s3_quality_time_no_progress,oracle_s3_quality_time_selection_seconds,oracle_s3_quality_time_sequence_id,oracle_s3_quality_time_total_seconds,oracle_s3_reduction_conflict_reduction,oracle_s3_reduction_efficiency,oracle_s3_reduction_feasible,oracle_s3_reduction_no_progress,oracle_s3_reduction_selection_seconds,oracle_s3_reduction_sequence_id,oracle_s3_reduction_total_seconds,registered_sequence_count,split,state_id,v2_full_conflict_reduction,v2_full_efficiency,v2_full_feasible,v2_full_no_progress,v2_full_selection_seconds,v2_full_total_seconds,v2_h1_conflict_reduction,v2_h1_efficiency,v2_h1_feasible,v2_h1_no_progress,v2_h1_selection_seconds,v2_h1_total_seconds
100,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size8:rep1,False,False,0.011749491000006884,False,1.0,9.358838558134739,0.0,0.0,0.054725472999809455,0.10685086549877454,s3-5eaff34e059970a98ad0,58.724970465456764,2.0,67.47179153054802,1.0,target:size4:rep0,0.0,0.025578306000056727,0.02964201712495651,2.0,68.0838090235915,1.0,target:size4:rep0,0.0,0.025578306000056727,s3-7b65774a4cdbcabd4d49,0.02937555975029227,2.0,68.0838090235915,1.0,0.0,0.025578306000056727,s3-7b65774a4cdbcabd4d49,0.02937555975029227,2.0,68.0838090235915,1.0,0.0,0.025578306000056727,s3-7b65774a4cdbcabd4d49,0.02937555975029227,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0004__0002,2.0,25.47724403417186,1.0,0.0,0.053740226499940036,0.07850142650113412,1.0,31.311859513275063,0.0,0.0,0.022559799999726238,0.03193678100069519
100,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep1,False,False,0.011749491000006884,False,2.0,25.028200211417563,1.0,0.0,0.05786128600046325,0.07990986100101694,s3-f60facedaf414c370275,27.615119580755227,2.0,52.485966818403234,1.0,target:size8:rep1,0.0,0.03247874999999567,0.038105423625324875,2.0,52.64331979217279,1.0,target:size8:rep1,0.0,0.03247874999999567,s3-d39f5f6ef61240f8fc70,0.03799152500062064,2.0,52.64331979217279,1.0,0.0,0.03247874999999567,s3-d39f5f6ef61240f8fc70,0.03799152500062064,2.0,52.64331979217279,1.0,0.0,0.03247874999999567,s3-d39f5f6ef61240f8fc70,0.03799152500062064,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,2.0,26.92273236460244,1.0,0.0,0.05254817199875106,0.07428666499799874,1.0,30.282880257981414,0.0,0.0,0.02266866099944309,0.03302195800006302
100,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,target:size8:rep1,False,False,0.011749491000006884,False,1.0,26.260600402965924,1.0,0.0,0.032410299000009246,0.03807986050033563,s3-fa1931dfe34c51fe07c6,14.252141414818357,1.0,40.36439115594842,1.0,random:size4:rep1,0.0,0.020660808000002362,0.024774311499868418,1.0,40.51274181778428,1.0,random:size4:rep1,0.0,0.020660808000002362,s3-554eca3ac3214686ef0c,0.02468359225099448,1.0,40.51274181778428,1.0,0.0,0.020660808000002362,s3-554eca3ac3214686ef0c,0.02468359225099448,1.0,40.51274181778428,1.0,0.0,0.020660808000002362,s3-554eca3ac3214686ef0c,0.02468359225099448,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0011__0004,1.0,39.52276107983632,1.0,0.0,0.020243016499080113,0.025301875999502954,1.0,39.52276107983632,1.0,0.0,0.020243016499080113,0.025301875999502954
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,False,False,0.011749491000006884,False,2.75,15.004512634797948,0.0,0.0,0.0774003344990497,0.18327819549582003,s3-818f6117ba2dfe6907dc,5.048910620421413,2.5,33.6784444361973,0.0,random:size16:rep0,0.0,0.03610436999997546,0.0742314570002236,2.25,20.05342325521936,0.0,target:size8:rep0,0.0,0.06500801850279458,s3-82b59577fa05a9d757fc,0.11220029475089177,2.75,18.777232363615045,0.0,0.0,0.05870145675226013,s3-82f4d5199bd709432f8d,0.14645395800334882,2.75,18.777232363615045,0.0,0.0,0.05870145675226013,s3-82f4d5199bd709432f8d,0.14645395800334882,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0000__0014,3.0,16.163090452896316,0.5,0.0,0.09411649350295193,0.18560806850291556,2.0,26.876230491238687,0.0,0.0,0.03380303499943693,0.07441519749772851
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,target:size4:rep1,True,True,0.011749491000006884,False,1.0,21.952532675067374,1.0,0.0,0.04001067600002628,0.04555283050031633,s3-e361036ed15dfc0233c2,7.630343300569461,1.0,29.47854640187696,1.0,target:size4:rep1,0.0,0.028261185000019395,0.0339229752501069,1.0,29.582875975636835,1.0,target:size4:rep1,0.0,0.028261185000019395,s3-e361036ed15dfc0233c2,0.03380333950030945,1.0,29.582875975636835,1.0,0.0,0.028261185000019395,s3-e361036ed15dfc0233c2,0.03380333950030945,1.0,29.582875975636835,1.0,0.0,0.028261185000019395,s3-e361036ed15dfc0233c2,0.03380333950030945,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0001__0007,1.0,11.545423650998897,1.0,0.0,0.05934672549938114,0.08661440499963646,0.0,0.0,0.0,1.0,0.028945090999513923,0.05054361400016205
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,target:size4:rep1,True,True,0.011749491000006884,False,1.0,21.55407139482121,1.0,0.0,0.04027150200007057,0.046394947000141684,s3-a6b526f44eedd0f49770,7.309742664838133,1.0,28.399712750966785,1.0,target:size4:rep1,0.0,0.028522011000063685,0.03521162375017184,1.0,28.863814059659344,1.0,target:size4:rep1,0.0,0.028522011000063685,s3-a6b526f44eedd0f49770,0.0346454560001348,1.0,28.863814059659344,1.0,0.0,0.028522011000063685,s3-a6b526f44eedd0f49770,0.0346454560001348,1.0,28.863814059659344,1.0,0.0,0.028522011000063685,s3-a6b526f44eedd0f49770,0.0346454560001348,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0002__0010,1.0,5.505165279126711,1.0,0.0,0.06534253149993674,0.18164758900002198,0.5,4.980046175079389,0.5,0.5,0.034039135500052,0.10040067550016829
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size8:rep1,False,False,0.011749491000006884,False,0.5,5.783005298429302,0.5,0.5,0.04972987550000951,0.08646023550000947,s3-3f11c1218d52b57f6df5,5.465708284625501,0.5,8.578017309761098,0.5,random:size8:rep0,0.5,0.02974898200000098,0.05828852775000115,0.75,11.248713583054803,0.75,random:size8:rep0,0.25,0.033499929999997846,s3-d9b57713ad19125fdb25,0.06667429074999376,1.0,8.958042809541716,1.0,0.0,0.05292168049999546,s3-1f8ca1394281ed6e5c91,0.11163152724999748,1.0,8.958042809541716,1.0,0.0,0.05292168049999546,s3-1f8ca1394281ed6e5c91,0.11163152724999748,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0004__0009,0.0,0.0,0.0,1.0,0.07477861300000654,0.11973888949999889,0.0,0.0,0.0,1.0,0.04815679400000761,0.07534106399999985
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep1,False,False,0.011749491000006884,False,0.5,6.3301694998455265,0.5,0.5,0.04988626800001228,0.07898682650001732,s3-f60facedaf414c370275,21.727000800426325,1.0,27.994363754770653,1.0,target:size4:rep1,0.0,0.03133698999999979,0.03572147625000355,1.0,28.057170300271853,1.0,target:size4:rep1,0.0,0.03133698999999979,s3-77d54bdd4c5bfe54c4c3,0.03564151299998741,1.0,28.057170300271853,1.0,0.0,0.03133698999999979,s3-77d54bdd4c5bfe54c4c3,0.03564151299998741,1.0,28.057170300271853,1.0,0.0,0.03133698999999979,s3-77d54bdd4c5bfe54c4c3,0.03564151299998741,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0006__0008,0.5,9.28702816138481,0.5,0.5,0.02592727800001171,0.05383853600002908,0.5,9.28702816138481,0.5,0.5,0.02592727800001171,0.05383853600002908
200,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep0,False,False,0.011749491000006884,False,0.5,5.404566178524492,0.5,0.5,0.05640705000003621,0.09251436350003317,s3-1de981bb6348c2727532,23.245963025086553,1.0,28.521054277982195,1.0,random:size4:rep1,0.0,0.029920524999965892,0.035061817499922654,1.0,28.650529203611047,1.0,random:size4:rep1,0.0,0.029920524999965892,s3-582f6f316e7d547a626b,0.03490336924994608,1.0,28.650529203611047,1.0,0.0,0.029920524999965892,s3-582f6f316e7d547a626b,0.03490336924994608,1.0,28.650529203611047,1.0,0.0,0.029920524999965892,s3-582f6f316e7d547a626b,0.03490336924994608,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0010__seed_0000__official_adaptive__decision_0009__0011,1.0,29.14373024708056,1.0,0.0,0.029185559000325156,0.03431269750035426,1.0,29.14373024708056,1.0,0.0,0.029185559000325156,0.03431269750035426
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep1,True,True,0.011749491000006884,False,52.0,248.36229633645186,0.0,0.0,0.10522504599676452,0.20937155424572396,s3-665c4a08777a0293806a,14.766218496149776,47.5,510.53080489125637,0.0,collision:size16:rep1,0.0,0.04692572399994788,0.09304041900099946,52.0,263.12851483260164,0.0,collision:size16:rep1,0.0,0.09347555499675764,s3-665c4a08777a0293806a,0.19762206324571707,52.0,263.12851483260164,0.0,0.0,0.09347555499675764,s3-665c4a08777a0293806a,0.19762206324571707,52.25,186.82667003474847,0.0,0.0,0.09662614850071805,s3-19100e9ead9b7aaad619,0.27967099124703054,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0000__0036,65.0,211.63482747905945,0.0,0.0,0.1302559040050255,0.3071328135083604,47.5,515.3789960024799,0.0,0.0,0.04375895200428204,0.09216518400717177
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep1,True,True,0.011749491000006884,False,44.0,172.5887793246986,0.0,0.0,0.09534402175002654,0.2549412550002508,s3-a993fc725725da37c485,8.33840042944749,39.25,332.80732182184113,0.0,collision:size16:rep1,0.0,0.047859631000051195,0.1179361072501024,44.0,180.9271797541461,0.0,collision:size16:rep1,0.0,0.08359453075001966,s3-a993fc725725da37c485,0.2431917640002439,44.0,180.9271797541461,0.0,0.0,0.08359453075001966,s3-a993fc725725da37c485,0.2431917640002439,44.0,180.9271797541461,0.0,0.0,0.08359453075001966,s3-a993fc725725da37c485,0.2431917640002439,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0001__0025,53.0,151.9504391340773,0.0,0.0,0.14032161649993213,0.3487979389992688,43.0,387.56886039529337,0.0,0.0,0.045384097000351176,0.11094802600018738
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,True,True,0.011749491000006884,False,55.0,265.50056437285207,0.0,0.0,0.10243211150028131,0.20715586850038292,s3-2757370a0a8541e9e060,15.9641488241067,46.5,436.4201616049565,0.0,collision:size16:rep0,0.0,0.04607809300000554,0.10654869800009692,55.0,281.46471319695877,0.0,collision:size16:rep0,0.0,0.09068262050027442,s3-2757370a0a8541e9e060,0.19540637750037604,55.0,281.46471319695877,0.0,0.0,0.09068262050027442,s3-2757370a0a8541e9e060,0.19540637750037604,55.0,281.46471319695877,0.0,0.0,0.09068262050027442,s3-2757370a0a8541e9e060,0.19540637750037604,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0003__0016,50.5,173.9419725062982,0.0,0.0,0.12764210900013495,0.290326706500764,46.5,382.4718890855863,0.0,0.0,0.05592158700028449,0.12157756250053353
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep1,False,False,0.011749491000006884,False,38.0,156.03105913559403,0.0,0.0,0.10716380674917403,0.24354125525083603,s3-259b8577097c8c0c496d,67.92740095499411,28.5,378.6391878029207,0.0,random:size16:rep0,0.0,0.04697803099998055,0.07526954662398566,34.25,223.95846009058815,0.0,random:size16:rep0,0.0,0.09472456000048624,s3-5b9b7f20cd8697e955b4,0.15293014600183596,47.0,165.54491903036717,0.0,0.0,0.0942488025016246,s3-6aeb207b737e4a50963a,0.28391085800330984,47.0,165.54491903036717,0.0,0.0,0.0942488025016246,s3-6aeb207b737e4a50963a,0.28391085800330984,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0004__0026,44.0,146.4369156910046,0.0,0.0,0.13717678649845766,0.3004706824940513,35.5,329.5406607045145,0.0,0.0,0.04388649350221385,0.10772570499830181
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,False,False,0.011749491000006884,False,32.5,80.37020951866745,0.0,0.0,0.17383223299994555,0.4043786895000103,s3-6daf28d6a59bbda1ec84,27.275142513248454,15.0,106.91199996125548,0.0,random:size16:rep0,0.0,0.10442281200005255,0.1403023047500369,29.5,107.6453520319159,0.0,collision:size8:rep1,0.0,0.1532651385000463,s3-55ee70ef5aa427e8d633,0.27404806099991674,32.5,82.77530077783992,0.0,0.0,0.16208274199993866,s3-6daf28d6a59bbda1ec84,0.39262919850000344,32.5,82.77530077783992,0.0,0.0,0.16208274199993866,s3-6daf28d6a59bbda1ec84,0.39262919850000344,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,31.5,91.31221814526131,0.0,0.0,0.1813075035000793,0.3449702640000396,17.0,123.85484899451453,0.0,0.0,0.07423441900004946,0.13725744400005624
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,False,False,0.011749491000006884,False,14.5,41.13697421995195,0.0,0.0,0.1080908785003949,0.35248095600009677,s3-6f6b1cc2ecfff071cd87,54.24648086161157,9.5,147.5418142780398,0.0,collision:size4:rep1,0.0,0.05280525800003488,0.06438852637461423,23.0,95.38345508156353,0.0,collision:size4:rep1,0.0,0.1042844047503877,s3-c0ac0777c47ec11fae75,0.24113196550001703,23.0,95.38345508156353,0.0,0.0,0.1042844047503877,s3-c0ac0777c47ec11fae75,0.24113196550001703,23.25,71.9771509232468,0.0,0.0,0.10821939725042284,s3-9edc50b5eafcf4510132,0.32301917624931775,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0008__0035,25.0,60.428667674102584,0.0,0.0,0.14684524150015932,0.4137109250004869,11.0,58.386277700196224,0.0,0.0,0.047899297500407556,0.18840043300042453
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,False,False,0.011749491000006884,False,14.0,47.64167514611379,0.0,0.0,0.09445947799993704,0.29386036399985827,s3-75cad97163c2602e631b,52.34040835035106,8.5,89.095336176227,0.0,target:size16:rep0,0.0,0.056304181999962566,0.09540342249999867,17.5,99.98208349646485,0.0,target:size16:rep0,0.0,0.10800411599973359,s3-23e4e7ee82069c280cf7,0.17503135949971238,21.5,55.90866035214506,0.0,0.0,0.1176287614997591,s3-a8162ac5f8e9c3fc33d0,0.38455580699985603,21.5,55.90866035214506,0.0,0.0,0.1176287614997591,s3-a8162ac5f8e9c3fc33d0,0.38455580699985603,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0009__0034,22.5,58.32199116414082,0.0,0.0,0.1467766064999978,0.3857892974997412,14.0,90.90684922891768,0.0,0.0,0.04918850400008523,0.15400379749985404
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,True,True,0.011749491000006884,False,35.0,140.88239717162614,0.0,0.0,0.11023312449909284,0.24843415999915308,s3-e679d6d6a4248878b417,6.9936784018460685,12.0,141.9179270592025,0.0,target:size16:rep0,0.0,0.0510917059999656,0.08455591375002314,35.0,147.8760755734722,0.0,collision:size16:rep0,0.0,0.09848363349908595,s3-e679d6d6a4248878b417,0.2366846689991462,35.0,147.8760755734722,0.0,0.0,0.09848363349908595,s3-e679d6d6a4248878b417,0.2366846689991462,35.0,147.8760755734722,0.0,0.0,0.09848363349908595,s3-e679d6d6a4248878b417,0.2366846689991462,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0010__0029,32.0,101.04520831940286,0.0,0.0,0.13953760199910903,0.31668993049970595,17.5,134.0123660788749,0.0,0.0,0.04529116199955752,0.13058496400026343
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,target:size8:rep0,False,False,0.011749491000006884,False,0.0,0.0,0.0,1.0,0.06873299799993404,0.16292663699990229,s3-b7a9004a00d6b47fcd06,23.791787472534075,2.0,13.243697560243456,0.0,target:size16:rep0,0.5,0.05698350699992716,0.15101522749989726,4.5,23.791787472534075,0.0,collision:size8:rep1,0.0,0.11914214799992351,s3-34b73ba271670ccb684d,0.18914089600013995,7.0,15.123081744698306,0.0,0.0,0.12409309449992634,s3-5e49077045ffd04d41e9,0.46286862149997887,7.0,15.123081744698306,0.0,0.0,0.12409309449992634,s3-5e49077045ffd04d41e9,0.46286862149997887,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0000__0027,7.0,29.103627905526917,0.0,0.5,0.11891142549984579,0.24051984249945235,0.5,5.252659183704917,0.0,0.5,0.059040631499556184,0.09518988049921973
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep1,False,False,0.011749491000006884,False,4.5,19.066412457307127,0.0,0.0,0.1343268397498214,0.23601713274986835,s3-974989885663b29ba78e,7.0995146161519465,3.75,51.536375188776596,0.0,collision:size4:rep1,0.0,0.05727211599992188,0.07276413962495099,6.25,26.165927073459073,0.0,target:size4:rep0,0.0,0.11528635724982905,s3-1270008baa6cfbfe82f0,0.23886025450019588,6.25,26.165927073459073,0.0,0.0,0.11528635724982905,s3-1270008baa6cfbfe82f0,0.23886025450019588,6.25,26.165927073459073,0.0,0.0,0.11528635724982905,s3-1270008baa6cfbfe82f0,0.23886025450019588,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0004__0028,0.0,0.0,0.0,1.0,0.05289063900022484,0.08915481450026164,0.0,0.0,0.0,1.0,0.05289063900022484,0.08915481450026164
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep0,True,True,0.011749491000006884,False,7.0,31.3291965022672,0.0,0.0,0.11285101674862474,0.22343375450096303,s3-8208ec2a42ba305744c6,1.7389205331230144,5.25,50.89970475658911,0.0,collision:size4:rep0,0.0,0.053776878000007855,0.10314401675032059,7.0,33.068117035390216,0.0,collision:size4:rep0,0.0,0.10110152574861786,s3-8208ec2a42ba305744c6,0.21168426350095615,8.5,22.991669503149424,0.0,0.0,0.10951240125041295,s3-d7d45c36f0b79ac02d9b,0.3696991207548308,8.5,22.991669503149424,0.0,0.0,0.10951240125041295,s3-d7d45c36f0b79ac02d9b,0.3696991207548308,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,2.5,11.846107343254037,0.0,0.5,0.09995640599299804,0.21103978949031443,2.5,18.006402234811343,0.0,0.5,0.0500248454954999,0.13883950649324106
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,random:size4:rep1,False,False,0.011749491000006884,False,0.0,0.0,0.0,1.0,0.0986796875010505,0.15522815199866002,s3-af5e04242417fd9911ae,7.212671215278881,1.0,8.079988084511953,0.0,target:size16:rep1,0.0,0.05858698099996218,0.12376255874892195,1.0,7.212671215278881,0.0,collision:size8:rep0,0.5,0.08736600999850452,s3-57a9fce1dde56d5f0301,0.13864488899503158,1.5,6.814957708182314,0.0,0.0,0.10091094500398867,s3-3e212199122462988aa2,0.22010408049914076,1.5,6.814957708182314,0.0,0.0,0.10091094500398867,s3-3e212199122462988aa2,0.22010408049914076,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0008__0021,0.5,4.077203977451757,0.0,0.5,0.07729813200057833,0.12263306000022567,0.5,7.458768153336757,0.0,0.5,0.0504226605007716,0.06703519800066715
400,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,target:size8:rep0,False,False,0.011749491000006884,False,2.0,5.188643397718203,0.0,0.0,0.12597548900039968,0.38545720850261844,s3-28aee278ac5bbc16889c,2.1665952091563323,1.0,9.952909971423141,0.0,target:size16:rep1,0.0,0.05720267199990303,0.10047312824804067,1.0,7.3552386068745355,0.0,target:size4:rep0,0.5,0.08541359550122252,s3-cf4af5063578791b205b,0.13595752000014727,2.5,7.207181791039098,0.0,0.25,0.10825050800281133,s3-34458550abfd5478e553,0.346876223256686,2.5,7.207181791039098,0.0,0.25,0.10825050800281133,s3-34458550abfd5478e553,0.346876223256686,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0010__0024,0.5,3.8905578605497997,0.0,0.5,0.07424741599606932,0.1285162739950465,0.5,5.310851324435347,0.0,0.5,0.04998371299734572,0.09414686449599685
600,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size4:rep1,False,False,0.011749491000006884,False,3.5,6.920644225377173,0.0,0.0,0.17648849899986274,0.5057332649995097,s3-70afc8945fc76224f88b,22.85208491022964,4.5,30.804506668537325,0.0,target:size8:rep0,0.0,0.08505393999996613,0.14608252124992305,19.0,29.772729135606813,0.0,random:size16:rep0,0.0,0.17849586500062742,s3-e0915110037188e880c6,0.6381678990011324,19.0,29.772729135606813,0.0,0.0,0.17849586500062742,s3-e0915110037188e880c6,0.6381678990011324,19.0,29.772729135606813,0.0,0.0,0.17849586500062742,s3-e0915110037188e880c6,0.6381678990011324,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0017__seed_0000__official_adaptive__decision_0000__0060,16.5,24.969988079445734,0.0,0.0,0.23545740650024527,0.6607932670012815,3.0,10.999097181296136,0.0,0.0,0.07943945749957493,0.2727496584993787
600,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size8:rep0,True,True,0.011749491000006884,False,13.75,26.358417416165885,0.0,0.0,0.1875068694998454,0.5216549909998385,s3-dc0a8e620a6f81b50dbd,0.6073634981496916,9.375,59.3096641205595,0.0,collision:size8:rep0,0.0,0.0824492399999599,0.15806867462515584,13.75,26.965780914315577,0.0,collision:size8:rep0,0.0,0.17575737849983852,s3-dc0a8e620a6f81b50dbd,0.5099054999998316,13.75,26.965780914315577,0.0,0.0,0.17575737849983852,s3-dc0a8e620a6f81b50dbd,0.5099054999998316,14.0,18.15397843112174,0.0,0.0,0.17772601649971875,s3-87fb26f28677c9cf0ed4,0.7711808214996836,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0017__seed_0000__official_adaptive__decision_0002__0089,15.0,18.040210358867405,0.0,0.0,0.2666994724995675,0.8314758919996166,10.0,33.21252978623368,0.0,0.0,0.08410703999970792,0.30109118649988886
600,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,random:size8:rep0,False,False,0.011749491000006884,False,8.5,13.910613858169283,0.0,0.0,0.19039132449968932,0.6110442060044825,s3-d9b57713ad19125fdb25,29.11592728377844,6.0,39.336141123179225,0.0,random:size16:rep0,0.0,0.0784920679999459,0.15253148449949094,17.5,43.026541141947725,0.0,random:size16:rep0,0.0,0.16892105449926476,s3-d4a8b5f44746a6d5e6f6,0.406725698500054,17.5,43.026541141947725,0.0,0.0,0.16892105449926476,s3-d4a8b5f44746a6d5e6f6,0.406725698500054,17.5,43.026541141947725,0.0,0.0,0.16892105449926476,s3-d4a8b5f44746a6d5e6f6,0.406725698500054,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0017__seed_0000__official_adaptive__decision_0003__0061,14.0,18.321797799612604,0.0,0.0,0.23534519550048572,0.7641171545019461,6.5,33.97463443814812,0.0,0.0,0.08133350800198968,0.1913192035026441
600,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size8:rep1,False,False,0.011749491000006884,False,16.0,25.666105107014904,0.0,0.0,0.2159624820000836,0.6233902624994307,s3-55ee70ef5aa427e8d633,3.6074146925862784,10.0,84.34983601896396,0.0,collision:size8:rep1,0.0,0.08235418300000674,0.11855387599985079,8.5,29.273519799601182,0.0,random:size4:rep1,0.0,0.17012307899994994,s3-ff341bb5e42bfaa0d870,0.29036480949980614,17.0,22.20403653583023,0.0,0.0,0.1778621014991586,s3-08317cffafbac6490e8f,0.7656265549990167,17.0,22.20403653583023,0.0,0.0,0.1778621014991586,s3-08317cffafbac6490e8f,0.7656265549990167,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0017__seed_0000__official_adaptive__decision_0005__0074,18.0,25.073081817484297,0.0,0.0,0.2458439764996001,0.7179013784993913,9.0,44.943642357892074,0.0,0.0,0.07797195149987601,0.20025079249990085
600,compartmentalized,policy_train_compartmentalized_double_horizontal_0002,collision:size16:rep0,False,False,0.011749491000006884,False,12.0,15.744326382912872,0.0,0.0,0.1943231680001709,0.7621793214998043,s3-5b4449913f2123cb63c4,21.676703324519067,8.0,73.84883785373181,0.0,collision:size8:rep0,0.0,0.07709500600003594,0.10832939600004465,14.5,37.42102970743194,0.0,target:size4:rep0,0.0,0.1788118647500596,s3-109dbba66a44591d9ffc,0.3874826564999694,17.0,24.567347247601422,0.0,0.0,0.1813787409996621,s3-e1a7abaface09b3abbdc,0.6919754024993381,17.0,24.567347247601422,0.0,0.0,0.1813787409996621,s3-e1a7abaface09b3abbdc,0.6919754024993381,36,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0017__seed_0000__official_adaptive__decision_0006__0057,18.0,31.131750370116368,0.0,0.0,0.2612507539993203,0.5781878559992037,8.0,70.47489445993266,0.0,0.0,0.08461340499934522,0.1135156009995626
